LOTID,EQPID,PILOT,FLAG,RECIPE,WAFER
DFM618,BPUVI51,YES,4,7344M2MIM-PHOTO,25
DFM618,BPUVI57,NO,4,7344M2MIM-PHOTO,25
DFM618,BPUVI58,YES,4,7344M2MIM-PHOTO,25
DFM618,DPDI701,NO,4,7344M2MIM-PHOTO,25
DFM618,DPDI702,NO,4,7344M2MIM-PHOTO,25
DFM618,DPDI804,YES,4,7344M2MIM-PHOTO,25
DFM807,BPUVI06,YES,4,6246PLDD1-PHOTO,25
DFM807,BPUVI08,YES,4,6246PLDD1-PHOTO,25
DFM857,BPUVI01,NO,4,7344CT-PHOTO,25
DFM857,BPUVI57,YES,4,7344CT-PHOTO,25
DFM857,BPUVI59,NO,4,7344CT-PHOTO,25
DFM857,DPDI701,YES,4,7344CT-PHOTO,25
DFN512,APDCI02,NO,4,7988NP-PHOTO2,25
DFN512,BPUVI01,NO,4,7988NP-PHOTO2,25
DFN512,BPUVI02,YES,4,7988NP-PHOTO2,25
DFN512,BPUVI08,YES,4,7988NP-PHOTO2,25
DFN512,BPUVI13,NO,4,7988NP-PHOTO2,25
DFQ137,APDI708,YES,4,8042AA-PHOTO,25
DFQ137,BPUVI01,NO,4,8042AA-PHOTO,25
DFQ137,BPUVI60,YES,4,8042AA-PHOTO,25
DFN651,APDCI02,NO,4,4703NP-PHOTO2,25
DFN651,BPUVI01,YES,4,4703NP-PHOTO2,25
DFN651,BPUVI02,YES,4,4703NP-PHOTO2,25
DFN651,BPUVI04,NO,4,4703NP-PHOTO2,25
DFN651,BPUVI13,YES,4,4703NP-PHOTO2,25
DFQ056,APDI708,YES,4,7344AA-PHOTO,25
DFQ056,BPUVI01,YES,4,7344AA-PHOTO,25
DFQ056,BPUVI60,YES,4,7344AA-PHOTO,25
DFQ056,BPUVI61,NO,4,7344AA-PHOTO,25
DFM666,BPUVI06,YES,4,6529NP-PHOTO2,25
DFM666,BPUVI08,YES,4,6529NP-PHOTO2,25
DFN362,BPUVI11,YES,4,0989CT-PHOTO,25
DFN346,BPUVI05,YES,4,6023M1-PHOTO,25
DFN346,BPUVI07,YES,4,6023M1-PHOTO,25
DFN346,BPUVI51,NO,4,6023M1-PHOTO,25
DP8813,BPUVI05,NO,4,8797M3-PHOTO,7
DP8813,BPUVI51,NO,4,8797M3-PHOTO,7
DP8813,BPUVI57,NO,4,8797M3-PHOTO,7
DFP142,APDI708,YES,4,6445P1-PHOTO,25
DFP142,BPUVI57,YES,4,6445P1-PHOTO,25
DFL535,BPUVI01,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI04,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI06,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI09,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI12,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI15,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI16,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI51,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI52,YES,4,7492TV1-PHOTO,25
DFL535,BPUVI57,YES,4,7492TV1-PHOTO,25
DFL535,BPUVI58,NO,4,7492TV1-PHOTO,25
DFL535,BPUVI59,YES,4,7492TV1-PHOTO,25
DFL535,DPDI701,NO,4,7492TV1-PHOTO,25
DFL535,DPDI702,NO,4,7492TV1-PHOTO,25
DFM544,APDCI01,NO,4,7275VIA1-PHOTO,25
DFM544,APDCI02,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI01,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI02,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI03,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI04,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI05,YES,4,7275VIA1-PHOTO,25
DFM544,BPUVI06,YES,4,7275VIA1-PHOTO,25
DFM544,BPUVI07,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI09,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI11,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI12,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI15,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI16,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI52,NO,4,7275VIA1-PHOTO,25
DFM544,BPUVI59,NO,4,7275VIA1-PHOTO,25
DFM544,DPDI701,NO,4,7275VIA1-PHOTO,25
DFM544,DPDI702,NO,4,7275VIA1-PHOTO,25
DFM544,DPDI804,NO,4,7275VIA1-PHOTO,25
DFN669.01,BPUVI01,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI02,YES,4,4087M1-PHOTO,1
DFN669.01,BPUVI03,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI04,YES,4,4087M1-PHOTO,1
DFN669.01,BPUVI05,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI06,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI07,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI09,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI11,NO,4,4087M1-PHOTO,1
DFN669.01,BPUVI58,NO,4,4087M1-PHOTO,1
DFP185,APDI708,YES,4,7275P1-PHOTO,25
DFP185,BPUVI57,YES,4,7275P1-PHOTO,25
DFP185,BPUVI58,NO,4,7275P1-PHOTO,25
DFP185,BPUVI60,NO,4,7275P1-PHOTO,25
DFN547,BPUVI10,YES,4,8042PLDD-PHOTO,25
DP8406.07,BPUVI01,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI02,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI03,YES,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI04,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI05,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI06,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI07,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI09,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI11,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI12,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI58,NO,4,8257VIA1-PHOTO,12
DP8406.07,BPUVI59,NO,4,8257VIA1-PHOTO,12
DFM361,APDCI01,NO,4,7275M3MIM-PHOTO,25
DFM361,APDCI02,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI01,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI02,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI03,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI04,YES,4,7275M3MIM-PHOTO,25
DFM361,BPUVI05,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI06,YES,4,7275M3MIM-PHOTO,25
DFM361,BPUVI07,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI09,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI12,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI13,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI15,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI16,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI51,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI52,NO,4,7275M3MIM-PHOTO,25
DFM361,BPUVI59,NO,4,7275M3MIM-PHOTO,25
DFM361,DPDI701,NO,4,7275M3MIM-PHOTO,25
DFM361,DPDI804,NO,4,7275M3MIM-PHOTO,25
DFQ472,BPUVI02,NO,4,5998AA-PHOTO,25
DFQ472,BPUVI03,NO,4,5998AA-PHOTO,25
DFQ472,BPUVI04,YES,4,5998AA-PHOTO,25
DFQ472,BPUVI07,NO,4,5998AA-PHOTO,25
DFQ472,BPUVI09,NO,4,5998AA-PHOTO,25
DFM410.01,BPUVI15,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI16,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI51,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI52,NO,4,7275M3-PHOTO,1
DFM410.01,APDCI01,NO,4,7275M3-PHOTO,1
DFM410.01,APDCI02,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI01,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI02,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI03,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI04,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI05,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI06,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI07,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI09,YES,4,7275M3-PHOTO,1
DFM410.01,BPUVI11,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI12,NO,4,7275M3-PHOTO,1
DFM410.01,BPUVI13,NO,4,7275M3-PHOTO,1
DFQ069,APDI708,YES,4,7344AA-PHOTO,25
DFQ069,BPUVI01,YES,4,7344AA-PHOTO,25
DFQ069,BPUVI60,YES,4,7344AA-PHOTO,25
DFQ069,BPUVI61,NO,4,7344AA-PHOTO,25
DX357127,BPUVI10,NO,4,XPN0ZERO-PHOTO,25
DX357127,BPUVI12,NO,4,XPN0ZERO-PHOTO,25
DX357127,BPUVI51,NO,4,XPN0ZERO-PHOTO,25
DFM564,BPUVI01,YES,4,8042M1-PHOTO,25
DFM564,BPUVI03,NO,4,8042M1-PHOTO,25
DFM564,BPUVI09,NO,4,8042M1-PHOTO,25
DFM564,BPUVI57,YES,4,8042M1-PHOTO,25
DFM564,BPUVI58,YES,4,8042M1-PHOTO,25
DFM564,DPDI701,NO,4,8042M1-PHOTO,25
DFP200,APDCI02,NO,4,7107PLDD2-PHOTO,25
DFP200,BPUVI01,YES,4,7107PLDD2-PHOTO,25
DFP200,BPUVI06,NO,4,7107PLDD2-PHOTO,25
DFP200,BPUVI08,YES,4,7107PLDD2-PHOTO,25
DFP200,BPUVI13,NO,4,7107PLDD2-PHOTO,25
DFM620,APDI708,NO,4,7344M2MIM-PHOTO,25
DFM620,BPUVI01,NO,4,7344M2MIM-PHOTO,25
DFM620,BPUVI09,YES,4,7344M2MIM-PHOTO,25
DFM620,BPUVI15,NO,4,7344M2MIM-PHOTO,25
DFM620,BPUVI16,YES,4,7344M2MIM-PHOTO,25
DFM620,BPUVI51,YES,4,7344M2MIM-PHOTO,25
DFM620,BPUVI57,NO,4,7344M2MIM-PHOTO,25
DFM620,BPUVI58,YES,4,7344M2MIM-PHOTO,25
DFM620,DPDI701,NO,4,7344M2MIM-PHOTO,25
DFM620,DPDI702,NO,4,7344M2MIM-PHOTO,25
DFM620,DPDI804,YES,4,7344M2MIM-PHOTO,25
DX357133,BPUVI10,NO,4,XPN0ZERO-PHOTO,25
DX357133,BPUVI12,NO,4,XPN0ZERO-PHOTO,25
DX357133,BPUVI51,NO,4,XPN0ZERO-PHOTO,25
DFN994,APDI708,YES,4,7344P1-PHOTO,25
DFN994,BPUVI57,YES,4,7344P1-PHOTO,25
DL4089.02,BPUVI59,NO,4,8827NW2-PHOTO1,8
DL4089.02,BPUVI61,YES,4,8827NW2-PHOTO1,8
DFM359,APDCI01,NO,4,7275VIA2-PHOTO,25
DFM359,APDCI02,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI01,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI02,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI03,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI04,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI05,YES,4,7275VIA2-PHOTO,25
DFM359,BPUVI06,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI07,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI09,YES,4,7275VIA2-PHOTO,25
DFM359,BPUVI11,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI12,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI15,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI16,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI52,NO,4,7275VIA2-PHOTO,25
DFM359,BPUVI59,NO,4,7275VIA2-PHOTO,25
DFM359,DPDI701,NO,4,7275VIA2-PHOTO,25
DFM359,DPDI702,NO,4,7275VIA2-PHOTO,25
DFM359,DPDI804,YES,4,7275VIA2-PHOTO,25
DFM744,APDI708,NO,4,7344M2-PHOTO,25
DFM744,BPUVI01,NO,4,7344M2-PHOTO,25
DFM744,BPUVI09,YES,4,7344M2-PHOTO,25
DFM744,BPUVI15,NO,4,7344M2-PHOTO,25
DFM744,BPUVI16,YES,4,7344M2-PHOTO,25
DFM744,BPUVI51,YES,4,7344M2-PHOTO,25
DFM744,BPUVI57,NO,4,7344M2-PHOTO,25
DFM744,BPUVI58,YES,4,7344M2-PHOTO,25
DFM744,DPDI701,NO,4,7344M2-PHOTO,25
DFM744,DPDI702,NO,4,7344M2-PHOTO,25
DFM744,DPDI804,YES,4,7344M2-PHOTO,25
DFN154,BPUVI01,NO,4,7344CT-PHOTO,25
DFN154,BPUVI57,YES,4,7344CT-PHOTO,25
DFN154,BPUVI59,NO,4,7344CT-PHOTO,25
DFN154,DPDI701,YES,4,7344CT-PHOTO,25
DFQ475,BPUVI02,NO,4,5998AA-PHOTO,25
DFQ475,BPUVI03,NO,4,5998AA-PHOTO,25
DFQ475,BPUVI04,YES,4,5998AA-PHOTO,25
DFQ475,BPUVI07,NO,4,5998AA-PHOTO,25
DFQ475,BPUVI09,NO,4,5998AA-PHOTO,25
DX357135,BPUVI10,NO,4,XPN0ZERO-PHOTO,25
DX357135,BPUVI12,NO,4,XPN0ZERO-PHOTO,25
DX357135,BPUVI51,NO,4,XPN0ZERO-PHOTO,25
DFQ442,BPUVI03,NO,4,1213AA-PHOTO,25
DFQ442,BPUVI04,YES,4,1213AA-PHOTO,25
DFQ442,BPUVI07,YES,4,1213AA-PHOTO,25
DFQ442,BPUVI09,NO,4,1213AA-PHOTO,25
DFM609,BPUVI01,NO,4,7344M1-PHOTO,25
DFM609,BPUVI05,YES,4,7344M1-PHOTO,25
DFM609,BPUVI09,YES,4,7344M1-PHOTO,25
DFM609,BPUVI57,YES,4,7344M1-PHOTO,25
DFM609,BPUVI58,YES,4,7344M1-PHOTO,25
DFM609,DPDI701,YES,4,7344M1-PHOTO,25
DT3365.32,BPUVI13,NO,4,8078NP-PHOTO1,3
DT3365.32,BPUVI60,YES,4,8078NP-PHOTO1,3
DT3365.32,BPUVI61,YES,4,8078NP-PHOTO1,3
DFM358,APDCI01,NO,4,7275M3MIM-PHOTO,25
DFM358,APDCI02,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI01,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI02,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI03,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI04,YES,4,7275M3MIM-PHOTO,25
DFM358,BPUVI05,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI06,YES,4,7275M3MIM-PHOTO,25
DFM358,BPUVI07,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI09,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI12,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI13,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI15,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI16,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI51,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI52,NO,4,7275M3MIM-PHOTO,25
DFM358,BPUVI59,NO,4,7275M3MIM-PHOTO,25
DFM358,DPDI701,NO,4,7275M3MIM-PHOTO,25
DFM358,DPDI804,NO,4,7275M3MIM-PHOTO,25
DFN911,APDI708,YES,4,7275P1-PHOTO,25
DFN911,BPUVI57,YES,4,7275P1-PHOTO,25
DFN911,BPUVI58,NO,4,7275P1-PHOTO,25
DFN911,BPUVI60,NO,4,7275P1-PHOTO,25
DFM472,APDCI01,YES,4,4491TV1-PHOTO,24
DFM472,APDCI02,YES,4,4491TV1-PHOTO,24
DFM472,BPUVI02,NO,4,4491TV1-PHOTO,24
DFM472,BPUVI60,YES,4,4491TV1-PHOTO,24
DFM482,BPUVI01,YES,4,8042M1-PHOTO,25
DFM482,BPUVI03,NO,4,8042M1-PHOTO,25
DFM482,BPUVI09,NO,4,8042M1-PHOTO,25
DFM482,BPUVI57,YES,4,8042M1-PHOTO,25
DFM482,BPUVI58,YES,4,8042M1-PHOTO,25
DFM482,DPDI701,NO,4,8042M1-PHOTO,25
DFL683,BPUVI01,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI04,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI06,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI09,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI12,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI15,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI16,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI51,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI52,YES,4,7492TV1-PHOTO,25
DFL683,BPUVI57,YES,4,7492TV1-PHOTO,25
DFL683,BPUVI58,NO,4,7492TV1-PHOTO,25
DFL683,BPUVI59,YES,4,7492TV1-PHOTO,25
DFL683,DPDI701,NO,4,7492TV1-PHOTO,25
DFL683,DPDI702,NO,4,7492TV1-PHOTO,25
DFN930,APDCI02,NO,4,7107PLDD2-PHOTO,25
DFN930,BPUVI01,YES,4,7107PLDD2-PHOTO,25
DFN930,BPUVI06,NO,4,7107PLDD2-PHOTO,25
DFN930,BPUVI08,YES,4,7107PLDD2-PHOTO,25
DFN930,BPUVI13,NO,4,7107PLDD2-PHOTO,25
DFP119,APDI708,YES,4,7344P1-PHOTO,25
DFP119,BPUVI57,YES,4,7344P1-PHOTO,25
DFP176,APDI708,YES,4,7275P1-PHOTO,25
DFP176,BPUVI57,YES,4,7275P1-PHOTO,25
DFP176,BPUVI58,NO,4,7275P1-PHOTO,25
DFP176,BPUVI60,NO,4,7275P1-PHOTO,25
DX357132,BPUVI10,NO,4,XPN0ZERO-PHOTO,25
DX357132,BPUVI12,NO,4,XPN0ZERO-PHOTO,25
DX357132,BPUVI51,NO,4,XPN0ZERO-PHOTO,25
DX349727,BPUVI51,NO,4,XPN0ZERO-PHOTO,25
DFN698,BPUVI10,YES,4,8042PLDD-PHOTO,25
DFM781,BPUVI02,YES,4,6200M3-PHOTO,25
DFM781,BPUVI06,NO,4,6200M3-PHOTO,25
DFM781,BPUVI07,NO,4,6200M3-PHOTO,25
DFM781,BPUVI09,NO,4,6200M3-PHOTO,25
DFM781,BPUVI11,YES,4,6200M3-PHOTO,25
DFM781,BPUVI13,NO,4,6200M3-PHOTO,25
DFM781,BPUVI51,NO,4,6200M3-PHOTO,25
DFM781,BPUVI52,NO,4,6200M3-PHOTO,25
DFM781,BPUVI58,NO,4,6200M3-PHOTO,25
DFM781,DPDI701,NO,4,6200M3-PHOTO,25
DFM781,DPDI702,NO,4,6200M3-PHOTO,25
DFM781,DPDI804,NO,4,6200M3-PHOTO,25
DFM101,BPUVI03,NO,4,5697M4-PHOTO,25
DFM101,BPUVI04,NO,4,5697M4-PHOTO,25
DFM101,BPUVI05,NO,4,5697M4-PHOTO,25
DFM101,BPUVI06,NO,4,5697M4-PHOTO,25
DFM101,BPUVI09,NO,4,5697M4-PHOTO,25
DFM101,BPUVI12,NO,4,5697M4-PHOTO,25
DFM101,BPUVI15,NO,4,5697M4-PHOTO,25
DFM101,BPUVI16,NO,4,5697M4-PHOTO,25
DFM101,BPUVI57,NO,4,5697M4-PHOTO,25
DFM101,BPUVI58,YES,4,5697M4-PHOTO,25
DFM101,DPDI701,YES,4,5697M4-PHOTO,25
DFM101,DPDI702,YES,4,5697M4-PHOTO,25
DFM456,BPUVI06,YES,4,6529NP-PHOTO2,25
DFM456,BPUVI08,YES,4,6529NP-PHOTO2,25
DFM616,APDI708,NO,4,7344M2-PHOTO,25
DFM616,BPUVI01,NO,4,7344M2-PHOTO,25
DFM616,BPUVI09,YES,4,7344M2-PHOTO,25
DFM616,BPUVI15,NO,4,7344M2-PHOTO,25
DFM616,BPUVI16,YES,4,7344M2-PHOTO,25
DFM616,BPUVI51,YES,4,7344M2-PHOTO,25
DFM616,BPUVI57,NO,4,7344M2-PHOTO,25
DFM616,BPUVI58,YES,4,7344M2-PHOTO,25
DFM616,DPDI701,NO,4,7344M2-PHOTO,25
DFM616,DPDI702,NO,4,7344M2-PHOTO,25
DFM616,DPDI804,YES,4,7344M2-PHOTO,25
DFM619,APDI708,YES,4,7344M2MIM-PHOTO,25
DFM619,BPUVI51,YES,4,7344M2MIM-PHOTO,25
DFM619,BPUVI57,NO,4,7344M2MIM-PHOTO,25
DFM619,BPUVI58,YES,4,7344M2MIM-PHOTO,25
DFM619,DPDI701,NO,4,7344M2MIM-PHOTO,25
DFM619,DPDI804,YES,4,7344M2MIM-PHOTO,25
DFQ058,APDI708,YES,4,7344AA-PHOTO,25
DFQ058,BPUVI01,YES,4,7344AA-PHOTO,25
DFQ058,BPUVI60,YES,4,7344AA-PHOTO,25
DFQ058,BPUVI61,NO,4,7344AA-PHOTO,25
DFM863,BPUVI01,NO,4,7344M1-PHOTO,25
DFM863,BPUVI05,YES,4,7344M1-PHOTO,25
DFM863,BPUVI09,YES,4,7344M1-PHOTO,25
DFM863,BPUVI57,YES,4,7344M1-PHOTO,25
DFM863,BPUVI58,YES,4,7344M1-PHOTO,25
DFM863,DPDI701,YES,4,7344M1-PHOTO,25
DFM247,APDCI01,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI01,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI02,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI03,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI04,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI05,YES,4,7275TV1-PHOTO,25
DFM247,BPUVI06,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI07,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI09,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI15,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI16,NO,4,7275TV1-PHOTO,25
DFM247,BPUVI57,NO,4,7275TV1-PHOTO,25
DFP747.01,BPUVI02,NO,4,7243BNP-PHOTO,1
DFP747.01,BPUVI04,NO,4,7243BNP-PHOTO,1
DFP747.01,BPUVI06,NO,4,7243BNP-PHOTO,1
DFP747.01,BPUVI07,YES,4,7243BNP-PHOTO,1
DFL475,APDCI01,NO,4,7295M5-PHOTO,25
DFL475,APDCI02,YES,4,7295M5-PHOTO,25
DFL475,BPUVI02,NO,4,7295M5-PHOTO,25
DFL475,BPUVI03,NO,4,7295M5-PHOTO,25
DFL475,BPUVI04,NO,4,7295M5-PHOTO,25
DFL475,BPUVI06,YES,4,7295M5-PHOTO,25
DFL475,BPUVI09,YES,4,7295M5-PHOTO,25
DFL475,BPUVI16,NO,4,7295M5-PHOTO,25
DFL475,BPUVI52,NO,4,7295M5-PHOTO,25
DFL475,BPUVI58,NO,4,7295M5-PHOTO,25
DFL475,BPUVI60,NO,4,7295M5-PHOTO,25
DFL475,BPUVI61,NO,4,7295M5-PHOTO,25
DFL475,DPDI701,YES,4,7295M5-PHOTO,25
DFL475,DPDI702,YES,4,7295M5-PHOTO,25
DFL475,DPDI804,YES,4,7295M5-PHOTO,25
DL4127.01,APDCI01,NO,4,9062M2-PHOTO,2
DL4127.01,APDCI02,NO,4,9062M2-PHOTO,2
DL4127.01,APDI708,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI02,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI03,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI04,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI09,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI16,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI51,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI52,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI58,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI60,NO,4,9062M2-PHOTO,2
DL4127.01,BPUVI61,NO,4,9062M2-PHOTO,2
DL4127.01,DPDI701,NO,4,9062M2-PHOTO,2
DL4127.01,DPDI702,NO,4,9062M2-PHOTO,2
DFP122,APDI708,YES,4,7344P1-PHOTO,25
DFP122,BPUVI57,YES,4,7344P1-PHOTO,25
DX349724,BPUVI51,NO,4,XPN0ZERO-PHOTO,25
DFP175,APDI708,YES,4,7275P1-PHOTO,25
DFP175,BPUVI57,YES,4,7275P1-PHOTO,25
DFP175,BPUVI58,NO,4,7275P1-PHOTO,25
DFP175,BPUVI60,NO,4,7275P1-PHOTO,25
DFQ473,BPUVI02,NO,4,5998AA-PHOTO,25
DFQ473,BPUVI03,NO,4,5998AA-PHOTO,25
DFQ473,BPUVI04,YES,4,5998AA-PHOTO,25
DFQ473,BPUVI07,NO,4,5998AA-PHOTO,25
DFQ473,BPUVI09,NO,4,5998AA-PHOTO,25
DFM732,APDI708,YES,4,7344M2MIM-PHOTO,25
DFM732,BPUVI51,YES,4,7344M2MIM-PHOTO,25
DFM732,BPUVI57,NO,4,7344M2MIM-PHOTO,25
DFM732,BPUVI58,YES,4,7344M2MIM-PHOTO,25
DFM732,DPDI701,NO,4,7344M2MIM-PHOTO,25
DFM732,DPDI804,YES,4,7344M2MIM-PHOTO,25
DFN931,APDCI02,NO,4,7107NLDD2-PHOTO,25
DFN931,BPUVI01,NO,4,7107NLDD2-PHOTO,25
DFN931,BPUVI06,NO,4,7107NLDD2-PHOTO,25
DFN931,BPUVI08,YES,4,7107NLDD2-PHOTO,25
DFN931,BPUVI13,NO,4,7107NLDD2-PHOTO,25
DFP110,APDI708,YES,4,7344P1-PHOTO,25
DFP110,BPUVI57,YES,4,7344P1-PHOTO,25
DFN351,BPUVI05,YES,4,6023M1-PHOTO,25
DFN351,BPUVI07,YES,4,6023M1-PHOTO,25
DFN351,BPUVI51,NO,4,6023M1-PHOTO,25
DFM860,BPUVI01,NO,4,7344M1-PHOTO,25
DFM860,BPUVI05,YES,4,7344M1-PHOTO,25
DFM860,BPUVI09,YES,4,7344M1-PHOTO,25
DFM860,BPUVI57,YES,4,7344M1-PHOTO,25
DFM860,BPUVI58,YES,4,7344M1-PHOTO,25
DFM860,DPDI701,YES,4,7344M1-PHOTO,25
DFL914,BPUVI09,YES,4,6445TV1-PHOTO,25
DFL914,BPUVI15,YES,4,6445TV1-PHOTO,25
DFL914,BPUVI16,NO,4,6445TV1-PHOTO,25
DFL914,BPUVI57,NO,4,6445TV1-PHOTO,25
DFL914,BPUVI58,YES,4,6445TV1-PHOTO,25
DFL914,BPUVI59,NO,4,6445TV1-PHOTO,25
DFL914,DPDI701,NO,4,6445TV1-PHOTO,25
DFL914,DPDI804,NO,4,6445TV1-PHOTO,25
DFN938,BPUVI01,YES,4,8207NLDD2-PHOTO,25
DFN938,BPUVI02,YES,4,8207NLDD2-PHOTO,25
DFN938,BPUVI06,YES,4,8207NLDD2-PHOTO,25
DFN938,BPUVI08,YES,4,8207NLDD2-PHOTO,25
DFN938,BPUVI11,YES,4,8207NLDD2-PHOTO,25
DFN938,BPUVI13,NO,4,8207NLDD2-PHOTO,25
DFL071,BPUVI01,YES,4,6518VIA5-PHOTO,25
DFL071,BPUVI02,NO,4,6518VIA5-PHOTO,25
DFL071,BPUVI03,NO,4,6518VIA5-PHOTO,25
DFL071,BPUVI04,YES,4,6518VIA5-PHOTO,25
